,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
124,18.0,93996-28643:Allen Robinson II,93996-31001:Amari Cooper,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,PIT,PIT,PIT,Yes,1:4
125,18.0,93996-12529:Cleveland Browns,93996-86244:Pat Freiermuth,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,CLE,PIT,PIT,PIT,PIT,Yes,1:4
128,18.0,93996-110246:George Pickens,93996-12529:Cleveland Browns,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,PIT,PIT,PIT,Yes,1:4
129,18.0,93996-110246:George Pickens,93996-88575:Elijah Moore,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,PIT,PIT,PIT,Yes,1:4
130,17.0,93996-110246:George Pickens,93996-55335:David Njoku,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,PIT,PIT,PIT,Yes,1:4
131,17.0,93996-31001:Amari Cooper,93996-55335:David Njoku,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,CLE,CLE,PIT,PIT,PIT,Yes,2:3
132,16.0,93996-110246:George Pickens,93996-90533:Jerome Ford,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,PIT,PIT,PIT,Yes,1:4
133,16.0,93996-31001:Amari Cooper,93996-90533:Jerome Ford,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,CLE,CLE,PIT,PIT,PIT,Yes,2:3
134,16.0,93996-31001:Amari Cooper,93996-70601:Harrison Bryant,93996-90575:Najee Harris,93996-92020:Kenny Pickett,Chris Boswell,CLE,CLE,PIT,PIT,PIT,Yes,2:3
136,18.0,93996-12547:Pittsburgh Steelers,93996-53562:Nick Chubb,93996-55335:David Njoku,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,CLE,PIT,PIT,Yes,2:3
137,18.0,93996-12529:Cleveland Browns,93996-53562:Nick Chubb,93996-55335:David Njoku,93996-92020:Kenny Pickett,Chris Boswell,CLE,CLE,CLE,PIT,PIT,Yes,3:2
138,18.0,93996-12529:Cleveland Browns,93996-54879:Deshaun Watson,93996-55335:David Njoku,93996-92020:Kenny Pickett,Chris Boswell,CLE,CLE,CLE,PIT,PIT,Yes,3:2
139,18.0,93996-110246:George Pickens,93996-54879:Deshaun Watson,93996-55335:David Njoku,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,CLE,PIT,PIT,Yes,2:3
140,18.0,93996-12547:Pittsburgh Steelers,93996-53562:Nick Chubb,93996-91426:Donovan Peoples-Jones,93996-92020:Kenny Pickett,Chris Boswell,PIT,CLE,CLE,PIT,PIT,Yes,2:3
