,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
89,18.0,93782-12540:Minnesota Vikings,93782-22038:Kirk Cousins,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
90,17.0,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
91,15.0,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
92,15.0,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
93,17.0,93782-22038:Kirk Cousins,93782-63855:K.J. Osborn,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
94,17.0,93782-22038:Kirk Cousins,93782-55515:Greg Joseph,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
95,18.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
96,16.0,93782-12540:Minnesota Vikings,93782-22038:Kirk Cousins,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
97,17.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-72776:Alexander Mattison,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,MIN,PHI,MIN,Yes,2:3
98,18.0,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
99,16.0,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
100,17.0,93782-12540:Minnesota Vikings,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
101,16.0,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,PHI,MIN,PHI,MIN,Yes,3:2
102,18.0,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
103,18.0,93782-22038:Kirk Cousins,93782-55515:Greg Joseph,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
104,19.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,MIN,PHI,MIN,Yes,2:3
105,18.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,MIN,PHI,MIN,Yes,2:3
106,18.0,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-71706:T.J. Hockenson,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
