,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
135,18.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-72297:Rico Dowdle,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
136,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
137,19.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
138,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
139,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
140,20.0,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
141,20.0,93784-103064:Breece Hall,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
143,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
145,21.0,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
146,20.0,93784-103564:Garrett Wilson,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
147,20.0,93784-103064:Breece Hall,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
148,20.0,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-89680:Jake Ferguson,Brandon Aubrey,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
149,20.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
150,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
151,22.0,93784-103064:Breece Hall,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
152,21.0,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
153,21.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
154,20.0,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-86631:CeeDee Lamb,93784-89680:Jake Ferguson,Brandon Aubrey,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
155,21.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-86631:CeeDee Lamb,93784-89680:Jake Ferguson,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
156,20.0,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-93539:Michael Carter,Brandon Aubrey,DAL,DAL,DAL,NYJ,DAL,Yes,4:1
157,18.0,93784-103564:Garrett Wilson,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-93539:Michael Carter,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
158,18.0,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-93539:Michael Carter,Brandon Aubrey,DAL,NYJ,DAL,NYJ,DAL,Yes,3:2
159,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-93539:Michael Carter,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
160,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-93539:Michael Carter,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
161,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
162,20.0,93784-103064:Breece Hall,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
163,19.0,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
164,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
165,19.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
166,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
167,18.0,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
168,18.0,93784-103064:Breece Hall,93784-63759:Tony Pollard,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
169,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
170,17.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
171,18.0,93784-103564:Garrett Wilson,93784-86631:CeeDee Lamb,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
172,18.0,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,DAL,DAL,NYJ,NYJ,DAL,Yes,3:2
173,19.0,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-90406:Zach Wilson,93784-93539:Michael Carter,Brandon Aubrey,DAL,DAL,NYJ,NYJ,DAL,Yes,3:2
174,23.0,93784-12530:Dallas Cowboys,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-63759:Tony Pollard,Brandon Aubrey,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
175,21.0,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
176,22.0,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,DAL,DAL,NYJ,DAL,DAL,Yes,4:1
177,21.0,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
178,20.0,93784-103564:Garrett Wilson,93784-54140:Dalvin Cook,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
179,20.0,93784-103064:Breece Hall,93784-54140:Dalvin Cook,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
180,22.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-56809:Allen Lazard,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
181,21.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
182,18.0,93784-31207:C.J. Uzomah,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
183,18.0,93784-14257:Randall Cobb,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
184,18.0,93784-103564:Garrett Wilson,93784-31207:C.J. Uzomah,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
185,18.0,93784-103564:Garrett Wilson,93784-14257:Randall Cobb,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
186,22.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
187,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31207:C.J. Uzomah,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
188,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-14257:Randall Cobb,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
189,20.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-60957:KaVontae Turpin,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
190,19.0,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-60957:KaVontae Turpin,93784-63759:Tony Pollard,Brandon Aubrey,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
191,20.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-60957:KaVontae Turpin,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
192,22.0,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,Brandon Aubrey,DAL,DAL,NYJ,DAL,DAL,Yes,4:1
193,21.0,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
194,20.0,93784-103564:Garrett Wilson,93784-54140:Dalvin Cook,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
195,20.0,93784-103064:Breece Hall,93784-54140:Dalvin Cook,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
196,20.0,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,Brandon Aubrey,DAL,NYJ,NYJ,DAL,DAL,Yes,3:2
197,23.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-12544:New York Jets,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
198,23.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-12544:New York Jets,93784-63759:Tony Pollard,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
199,21.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-56809:Allen Lazard,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
200,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-56809:Allen Lazard,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
201,19.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-56809:Allen Lazard,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
202,20.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
203,19.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-60451:Tyler Conklin,Brandon Aubrey,NYJ,DAL,NYJ,NYJ,DAL,Yes,2:3
204,20.0,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
205,20.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
206,21.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,Brandon Aubrey,NYJ,DAL,DAL,NYJ,DAL,Yes,3:2
207,20.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-54140:Dalvin Cook,Brandon Aubrey,NYJ,NYJ,NYJ,NYJ,DAL,Yes,1:4
208,21.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-54140:Dalvin Cook,Brandon Aubrey,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
209,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-60957:KaVontae Turpin,Brandon Aubrey,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
210,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31207:C.J. Uzomah,93784-31716:Dak Prescott,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
211,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-14257:Randall Cobb,93784-31716:Dak Prescott,Brandon Aubrey,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
212,22.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-12544:New York Jets,93784-31716:Dak Prescott,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
213,22.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-12544:New York Jets,93784-31716:Dak Prescott,Brandon Aubrey,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
214,19.0,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
215,19.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
216,18.0,93784-103564:Garrett Wilson,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
217,18.0,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
218,19.0,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
219,18.0,93784-103064:Breece Hall,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
220,20.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
221,20.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
222,18.0,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,DAL,NYJ,DAL,DAL,DAL,Yes,4:1
223,18.0,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
224,18.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
225,19.0,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
226,19.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
227,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
228,17.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
229,17.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-54140:Dalvin Cook,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
230,18.0,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-69956:Michael Gallup,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
232,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-69956:Michael Gallup,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
233,17.0,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-72297:Rico Dowdle,93784-86631:CeeDee Lamb,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
235,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-69956:Michael Gallup,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
236,17.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-69956:Michael Gallup,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
237,17.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-63759:Tony Pollard,93784-69956:Michael Gallup,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
238,16.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-72297:Rico Dowdle,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
239,16.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-72297:Rico Dowdle,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
240,18.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
241,15.0,93784-103564:Garrett Wilson,93784-31207:C.J. Uzomah,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
242,15.0,93784-103564:Garrett Wilson,93784-14257:Randall Cobb,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
243,19.0,93784-103064:Breece Hall,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,DAL,DAL,DAL,Yes,4:1
244,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
245,17.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
246,17.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
247,18.0,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,DAL,DAL,NYJ,DAL,DAL,Yes,4:1
248,17.0,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
249,17.0,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
250,17.0,93784-103064:Breece Hall,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,DAL,NYJ,DAL,DAL,Yes,3:2
251,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
252,19.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-63759:Tony Pollard,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
253,16.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-31716:Dak Prescott,93784-54140:Dalvin Cook,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,NYJ,DAL,Yes,2:3
254,17.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-88816:Peyton Hendershot,NYJ,NYJ,NYJ,DAL,DAL,Yes,2:3
255,18.0,93784-103064:Breece Hall,93784-103564:Garrett Wilson,93784-12530:Dallas Cowboys,93784-31716:Dak Prescott,93784-88816:Peyton Hendershot,NYJ,NYJ,DAL,DAL,DAL,Yes,3:2
256,19.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
257,18.0,93784-103564:Garrett Wilson,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
258,18.0,93784-103064:Breece Hall,93784-56809:Allen Lazard,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
259,16.0,93784-31207:C.J. Uzomah,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,DAL,DAL,DAL,NYJ,Yes,3:2
260,16.0,93784-14257:Randall Cobb,93784-31716:Dak Prescott,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,DAL,DAL,DAL,NYJ,Yes,3:2
261,19.0,93784-12530:Dallas Cowboys,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,DAL,NYJ,DAL,DAL,NYJ,Yes,3:2
262,18.0,93784-12544:New York Jets,93784-54140:Dalvin Cook,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
263,16.0,93784-103564:Garrett Wilson,93784-31207:C.J. Uzomah,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
264,16.0,93784-103564:Garrett Wilson,93784-14257:Randall Cobb,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
265,17.0,93784-103564:Garrett Wilson,93784-60957:KaVontae Turpin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,DAL,DAL,DAL,NYJ,Yes,3:2
266,17.0,93784-31716:Dak Prescott,93784-60957:KaVontae Turpin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,DAL,DAL,DAL,DAL,NYJ,Yes,4:1
267,18.0,93784-103564:Garrett Wilson,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
268,18.0,93784-103064:Breece Hall,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
269,18.0,93784-31716:Dak Prescott,93784-60451:Tyler Conklin,93784-63759:Tony Pollard,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,DAL,NYJ,DAL,DAL,NYJ,Yes,3:2
270,18.0,93784-103064:Breece Hall,93784-12544:New York Jets,93784-31716:Dak Prescott,93784-86631:CeeDee Lamb,93784-93539:Michael Carter,NYJ,NYJ,DAL,DAL,NYJ,Yes,2:3
