,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
73,17.0,93784-129315:Anthony Richardson,93784-58041:Mike Boone,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
74,17.0,93784-129471:C.J. Stroud,93784-55042:Dalton Schultz,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
75,18.0,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
76,18.0,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
77,18.0,93784-29685:Robert Woods,93784-69213:Michael Pittman Jr.,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
78,18.0,93784-129471:C.J. Stroud,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
79,18.0,93784-69213:Michael Pittman Jr.,93784-86055:Dameon Pierce,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
80,17.0,93784-129471:C.J. Stroud,93784-70027:Zack Moss,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
81,17.0,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
82,17.0,93784-129315:Anthony Richardson,93784-55042:Dalton Schultz,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
83,19.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
84,19.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-86312:Alec Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
